ID,1Y,2Y,3Y,4Y,5Y,7Y,10Y,15Y,20Y,25Y
2012-07-16,-0.073149,-0.022944,0.157209,0.404301,0.676341,1.199587,1.795010,2.290045,2.438944,2.456557
2012-07-13,-0.081312,-0.010908,0.183066,0.439141,0.716588,1.243772,1.837161,2.325607,2.470732,2.487041
2012-07-12,-0.071445,0.004842,0.201451,0.458267,0.735448,1.261078,1.852578,2.340673,2.486885,2.504346
2012-07-11,-0.064190,0.012900,0.218272,0.484656,0.768899,1.298291,1.878552,2.347107,2.494766,2.528171
2012-07-10,-0.041504,0.043320,0.254250,0.524722,0.812153,1.346780,1.935026,2.419893,2.585031,2.634229
2012-07-09,-0.046161,0.039492,0.256321,0.532908,0.824565,1.360623,1.940532,2.412277,2.577029,2.633422
2012-07-06,-0.042856,0.045835,0.264446,0.540805,0.830458,1.359729,1.930716,2.403239,2.582303,2.656157
2012-07-05,-0.019175,0.127314,0.372764,0.658911,0.949663,1.472012,2.031780,2.493070,2.662095,2.725550
2012-07-04,0.044119,0.194650,0.437760,0.719810,1.006947,1.526107,2.088575,2.555390,2.721847,2.777817
2012-07-03,0.043253,0.202202,0.453759,0.743224,1.036309,1.562944,2.128670,2.592759,2.755687,2.809460
2012-07-02,0.071570,0.238745,0.499952,0.796999,1.094290,1.619481,2.168179,2.598808,2.739786,2.781741
2012-06-29,0.077051,0.268331,0.546258,0.854163,1.157873,1.687307,2.232665,2.654758,2.791401,2.832074
2012-06-28,0.072796,0.254476,0.519028,0.813976,1.107047,1.623637,2.164970,2.592494,2.731777,2.771018
2012-06-27,0.071420,0.260782,0.530628,0.828649,1.122951,1.638230,2.173471,2.591303,2.725240,2.762103
2012-06-26,0.070931,0.256173,0.521990,0.816508,1.107996,1.619672,2.153121,2.571808,2.707211,2.745093
2012-06-25,0.064922,0.239302,0.498292,0.788206,1.076266,1.582585,2.109348,2.519586,2.649959,2.685120
2012-06-22,0.081270,0.277047,0.550011,0.848277,1.140614,1.648034,2.168967,2.569433,2.695387,2.729412
2012-06-21,0.074705,0.271975,0.545833,0.844465,1.136749,1.643266,2.162118,2.559677,2.684011,2.717225
2012-06-20,0.098074,0.303111,0.581309,0.882690,1.177125,1.687764,2.213309,2.620627,2.751061,2.787638
2012-06-19,0.064126,0.249761,0.516837,0.812196,1.103611,1.612382,2.137600,2.542853,2.669986,2.703543
2012-06-18,0.056617,0.222236,0.476400,0.763220,1.048738,1.549764,2.067250,2.462963,2.583301,2.612193
2012-06-15,0.072129,0.238974,0.491467,0.776118,1.060039,1.560489,2.081073,2.480835,2.599309,2.623110
2012-06-14,0.101416,0.276762,0.533536,0.820487,1.105976,1.609498,2.136035,2.545845,2.671157,2.698896
2012-06-13,0.105961,0.289346,0.551325,0.841003,1.127240,1.628361,2.147296,2.545614,2.664467,2.689130
2012-06-12,0.109290,0.283961,0.540383,0.825752,1.107978,1.600718,2.106492,2.486722,2.594428,2.612790
2012-06-11,0.085794,0.239024,0.478758,0.751595,1.024752,1.507010,2.008129,2.390363,2.501245,2.521692
2012-06-08,0.064009,0.215392,0.451013,0.719595,0.989250,1.467271,1.965774,2.341728,2.440432,2.446519
2012-06-07,0.085921,0.244466,0.486705,0.760631,1.034136,1.515798,2.013197,2.382070,2.474822,2.477200
2012-06-06,0.074763,0.208226,0.425908,0.678708,0.935560,1.396655,1.884469,2.255318,2.348273,2.346224
2012-06-05,0.040091,0.155039,0.359359,0.602484,0.852300,1.304431,1.785549,2.151835,2.242750,2.239503
2012-06-04,0.043838,0.158147,0.359916,0.600392,0.848275,1.299300,1.783058,2.153426,2.242394,2.233202
2012-06-01,0.042584,0.136654,0.320406,0.546515,0.784037,1.224998,1.710986,2.099282,2.203236,2.202812
2012-05-31,0.051216,0.168699,0.376653,0.623866,0.877829,1.337681,1.828264,2.206062,2.305592,2.309218
2012-05-30,0.054271,0.187047,0.415582,0.683208,0.954682,1.437699,1.938400,2.304960,2.389805,2.383614
2012-05-29,0.053337,0.188464,0.419805,0.691083,0.967033,1.460567,1.977386,2.364104,2.460254,2.459965
2012-05-28,0.041529,0.179685,0.413372,0.686850,0.965081,1.463537,1.987820,2.384299,2.486301,2.489286
2012-05-25,0.045352,0.193474,0.430118,0.702603,0.977879,1.468957,1.984871,2.376853,2.479898,2.485165
2012-05-24,0.050961,0.200903,0.441172,0.717315,0.995427,1.488848,2.001889,2.383849,2.478844,2.479183
2012-05-23,0.062550,0.222042,0.478609,0.771497,1.063824,1.575152,2.095227,2.473256,2.568848,2.575615
2012-05-22,0.075051,0.247242,0.512139,0.810820,1.107488,1.625334,2.152777,2.539324,2.639838,2.649307
2012-05-21,0.080677,0.253425,0.520880,0.821697,1.119212,1.635051,2.155724,2.536753,2.641821,2.660301
2012-05-18,0.086847,0.262097,0.527783,0.825186,1.119095,1.629549,2.147794,2.532399,2.642367,2.664564
2012-05-17,0.076163,0.248519,0.517357,0.820192,1.119740,1.638710,2.161450,2.542438,2.646703,2.664650
2012-05-16,0.091398,0.287798,0.565064,0.868853,1.166479,1.681183,2.203504,2.591089,2.699365,2.717585
2012-05-15,0.092633,0.282021,0.550164,0.846225,1.138798,1.651131,2.180162,2.577105,2.681774,2.689051
2012-05-14,0.096275,0.267723,0.525267,0.815801,1.106207,1.619622,2.154316,2.557579,2.663199,2.668920
2012-05-11,0.096871,0.269765,0.529618,0.824485,1.121282,1.651449,2.212008,2.640806,2.750178,2.748460
2012-05-10,0.096243,0.275786,0.536705,0.832067,1.131017,1.671979,2.257126,2.715997,2.828634,2.812579
2012-05-09,0.098858,0.284648,0.551191,0.850335,1.150927,1.689838,2.265521,2.712062,2.824580,2.816641
2012-05-08,0.083490,0.262483,0.523006,0.818027,1.116662,1.657138,2.242251,2.703366,2.820248,2.809154
2012-05-07,0.079575,0.256652,0.524082,0.828825,1.136761,1.689767,2.279183,2.735276,2.853632,2.852241
2012-05-04,0.082408,0.270650,0.545083,0.853886,1.163865,1.717482,2.304588,2.757089,2.874216,2.872977
2012-05-03,0.100987,0.300004,0.580646,0.892741,1.204230,1.758308,2.344644,2.797567,2.916858,2.918136
2012-05-02,0.092834,0.295236,0.579891,0.895865,1.210710,1.769463,2.358503,2.810550,2.927756,2.927477
2012-04-30,0.101850,0.318166,0.609335,0.927239,1.241362,1.795381,2.377041,2.823436,2.940338,2.941520
2012-04-27,0.111146,0.339257,0.641261,0.966753,1.284728,1.837446,2.407251,2.841279,2.964920,2.983409
2012-04-26,0.116856,0.341195,0.640856,0.967375,1.289789,1.857894,2.451638,2.895847,2.994640,2.972661
2012-04-25,0.133499,0.371708,0.676975,1.003529,1.322541,1.879509,2.457734,2.893375,2.999764,2.991910
2012-04-24,0.150088,0.395343,0.699860,1.022854,1.338137,1.890978,2.470797,2.910645,3.010152,2.986662
2012-04-23,0.161390,0.412349,0.721335,1.047314,1.364141,1.916599,2.490962,2.919722,3.011517,2.983718
2012-04-20,0.158570,0.403582,0.712168,1.040600,1.361031,1.920585,2.501063,2.930195,3.018316,2.986913
2012-04-19,0.157251,0.404412,0.710124,1.032613,1.345592,1.889968,2.454808,2.881568,2.985574,2.976455
2012-04-18,0.137358,0.369978,0.674008,1.000730,1.319825,1.874788,2.445773,2.870325,2.973735,2.968838
2012-04-17,0.139052,0.374105,0.679359,1.006816,1.326544,1.883059,2.457209,2.887080,2.994199,2.991534
